_id,keyword,good_url,image_url,price,describe,shop,shop_url
ObjectId(5d5bcec6169344ce32384be0),iPad,detail.tmall.com/item.htm?id=598226852862&skuId=4351500226885&user_id=2684677505&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3499.00,"[""\n【新品】华为M6平板电脑10.8英寸2019新款大屏全网通话10寸平板手机二合一M5智能安卓游戏超薄全新正品"",""\n""]","[""\n华为浤兴专卖店\n""]",store.taobao.com/search.htm?user_number_id=2684677505&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384be1),电脑,detail.tmall.com/item.htm?id=591617877091&skuId=4611686610045264995&user_id=2943026087&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5999.00,"[""\n微星/MSI GF63 9代英特尔? 酷睿? i7/i5 GTX1650独显学生轻薄便携微星旗舰店电竞游戏本15.6英寸笔记本"",""\n""]","[""\n微星游戏本旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2943026087&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384be2),手机,detail.tmall.com/item.htm?id=597733749763&skuId=4160283048375&user_id=2124156138&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1859.00,"[""Xiaomi/小米 小米8 屏幕指纹版"",""压感屏幕指纹 超轻四曲面""]","[""\n搜酷数码专营店\n""]",store.taobao.com/search.htm?user_number_id=2124156138&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384be3),iPhone,detail.tmall.com/item.htm?id=558906349883&skuId=4360471499630&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,3418.00,"[""\n现货发/12期分期+送壳膜 苹果8中移动Apple/苹果 "","" 8全网通4G手机苹果x正品手机苹果8p\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384be4),iPad,detail.tmall.com/item.htm?id=588006976867&skuId=4158276777983&user_id=2200642294954&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,1099.00,"[""\n荣耀 荣耀平板5 8英寸平板电脑2019新款安卓学习游戏二合一全网通八核手机M5华为官方正品mini青春版学生"",""\n""]","[""\n荣耀享往专卖店\n""]",store.taobao.com/search.htm?user_number_id=2200642294954&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384be5),电脑,detail.tmall.com/item.htm?id=599539408567&skuId=4190610005855&user_id=2201251250881&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5599.00,"[""\n现货【免息/送豪华礼包/领劵】华为荣耀MagicBook Pro英特尔i5/i716.1英寸独显MX250笔记本"",""轻薄100%色域\n""]","[""\n荣耀年年盛专卖店\n""]",store.taobao.com/search.htm?user_number_id=2201251250881&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384be6),手机,detail.tmall.com/item.htm?id=580421841340&skuId=3872748241157&user_id=1918343177&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,848.00,"[""Meizu/魅族 note8"",""骁龙632八核 旗舰双摄""]","[""\n魅族得者淘专卖店\n""]",store.taobao.com/search.htm?user_number_id=1918343177&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384be7),iPhone,detail.tmall.com/item.htm?id=578314313075&skuId=4335484398035&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8588.00,"[""\n12期分期/现货发+送运费险 苹果xs max中移动 Apple/苹果 "","" XS Max全网通手机正品max "",""\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384be8),iPad,detail.tmall.com/item.htm?id=598103869936&skuId=4335585470033&user_id=4086180775&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2699.00,"[""\n华为2019新款M6 8.4英寸12大屏智能安卓超薄吃鸡游戏10全网通全新平板电脑PC二合一手机"",""官方旗舰店\n""]","[""\n华为广和兴专卖店\n""]",store.taobao.com/search.htm?user_number_id=4086180775&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec7169344ce32384be9),电脑,detail.tmall.com/item.htm?id=20105668907&skuId=4086228679202&user_id=1032363663&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5299.00,"[""\n图形工作站主机九代i7 9700K 八代i7 8700K/P620设计师专用"",""作图渲染黑蘋果主机3D平面设计组装机后期剪辑\n""]","[""\n易图云天数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1032363663&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec7169344ce32384bea),手机,detail.tmall.com/item.htm?id=596460683916&skuId=4310968750274&user_id=2407018060&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1699.00,"[""HUAWEI 麦芒 8""]","[""\n华为乐之途专卖店\n""]",store.taobao.com/search.htm?user_number_id=2407018060&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384beb),iPhone,detail.tmall.com/item.htm?id=586990613098&skuId=4338540166154&user_id=751075004&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,3898.00,"[""\n[下单立减30 送壳膜 到手3368起] "","" 7 Plus全网通4G手机128G苹果7P 6sp 8p "",""7p官方旗舰店官网全新\n""]","[""\n翼天下天翼电信旗舰店\n""]",store.taobao.com/search.htm?user_number_id=751075004&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bec),iPad,detail.tmall.com/item.htm?id=591816765101&skuId=4068825892430&user_id=2200785402219&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2868.00,"[""\n[顺丰速发][12期分息]Apple/苹果 "","" 2018款 9.7英寸wifi新款平板电脑32G/128G 正品国行新品官方授权旗舰\n""]","[""\n云杏旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2200785402219&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec7169344ce32384bed),电脑,detail.tmall.com/item.htm?id=590323862398&skuId=4071472440233&user_id=4284297177&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,4199.00,"[""\n华为荣耀笔记本"",""MagicBook超轻薄便携学生商务办公手提超极本锐龙版2019\n""]","[""\n荣耀捷晶专卖店\n""]",store.taobao.com/search.htm?user_number_id=4284297177&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec7169344ce32384bee),手机,detail.tmall.com/item.htm?id=569966140756&skuId=3839962135107&user_id=1811831780&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1899.00,"[""Meitu/美图 T9"",""我的智能摄影师""]","[""\n美图旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1811831780&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384bef),iPhone,detail.tmall.com/item.htm?id=578305698645&skuId=4140286137988&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,10388.00,"[""\n【下单立减900元】Apple/苹果 "","" Xs 512G 全网通4G智能手机 苹果Xs "",""xs正品\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bf0),iPad,detail.tmall.com/item.htm?id=600555357115&skuId=4200206585503&user_id=2204163545195&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2165.00,"[""\n【享最高300换新补贴】2018新款 Apple/苹果 9.7英寸"","" 智能平板电脑 国行32G/128G 未拆封正规发票\n""]","[""\n轻松换数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2204163545195&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec7169344ce32384bf1),电脑,detail.tmall.com/item.htm?id=566134560963&skuId=4341796958216&user_id=1730407557&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,6499.00,"[""\n机械师T90 TB1九代英特尔酷睿i7-9750H 游戏本GTX1650 4G独显学生15.6英寸超轻薄便携手提学生吃鸡笔记本"",""\n""]","[""\nmachenike旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1730407557&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec7169344ce32384bf2),手机,detail.tmall.com/item.htm?id=593260458428&skuId=4327477874113&user_id=2200766936524&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1799.00,"[""realme X""]","[""\nrealme官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2200766936524&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384bf3),iPhone,detail.tmall.com/item.htm?id=577950907330&skuId=4300174594867&user_id=268451883&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8588.00,"[""\n选送无线充/蓝牙耳机/12期分期/送延保+壳膜 苹果xsmax Apple/苹果 "","" XS Max 全网通手机苹果8P xr xs 7\n""]","[""\n三际数码官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=268451883&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bf4),iPad,detail.tmall.com/item.htm?id=595541509316&skuId=4302616746861&user_id=4245102902&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3849.00,"[""\n【直营】Apple/苹果 "","" mini 平板电脑 7.9英寸金属轻薄智能电脑Wifi版高清迷你便携式苹果平板\n""]","[""\n天猫全球官方店\n""]",store.taobao.com/search.htm?user_number_id=4245102902&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec7169344ce32384bf5),电脑,detail.tmall.com/item.htm?id=592127853209&skuId=4611686610555241113&user_id=2539901519&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5388.00,"[""\nHasee/神舟 战神Z7M/Z7-CT5NA G7-CT7NA15.6英寸游戏本i7笔记本"",""英特尔九代i5固态硬盘GTX1660ti独立显卡\n""]","[""\nhasee神舟鑫联新专卖店\n""]",store.taobao.com/search.htm?user_number_id=2539901519&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec7169344ce32384bf6),手机,detail.tmall.com/item.htm?id=592852352444&skuId=4114155164886&user_id=2200766936524&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1299.00,"[""realme X青春版""]","[""\nrealme官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2200766936524&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384bf7),iPhone,detail.tmall.com/item.htm?id=580402825298&skuId=4035119570881&user_id=4107383455&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8688.00,"[""\n【全国联保 正规渠道 同城闪送 以旧换新】Apple/苹果 "","" XS Max "",""xsmax 苹果xsmax 8 8Plus 手机\n""]","[""\n鑫旺欣数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=4107383455&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bf8),电脑,detail.tmall.com/item.htm?id=587759039622&skuId=4322949763843&user_id=2012656134&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5599.00,"[""\n酷睿i7 8700升9700F/GTX1080/1070吃鸡游戏高配组装台式"",""主机全套整机\n""]","[""\n易电商数码专营店\n""]",store.taobao.com/search.htm?user_number_id=2012656134&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec7169344ce32384bf9),手机,detail.tmall.com/item.htm?id=577518094619&skuId=4375681287546&user_id=1811831780&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1999.00,"[""Meitu/美图 MP1710"",""限量版礼盒，IP定制，动漫联名""]","[""\n美图旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1811831780&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384bfa),iPhone,detail.tmall.com/item.htm?id=560563554738&skuId=4168519177937&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,7238.00,"[""\n现货发！12期分期+运费险 苹果x中移动Apple/苹果 "","" X 全网通4G手机国行苹果X phonexr手机\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bfb),手机,detail.tmall.com/item.htm?id=582486518774&skuId=4261539303219&user_id=1898764315&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2949.00,"[""nubia/努比亚 红魔""]","[""\n金万吉数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1898764315&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384bfc),iPhone,detail.tmall.com/item.htm?id=597290486855&skuId=4326229531224&user_id=2200692104853&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4339.00,"[""\nApple/苹果 "","" 8 Plus 全网通官方正品智能手机 苹果8p "",""8plus\n""]","[""\n虫马虫义数码专营店\n""]",store.taobao.com/search.htm?user_number_id=2200692104853&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bfd),手机,detail.tmall.com/item.htm?id=592644700580&skuId=4352350571143&user_id=2201205642682&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,3499.00,"[""ROG ROG游戏""]","[""\nROG鸿为源专卖店\n""]",store.taobao.com/search.htm?user_number_id=2201205642682&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384bfe),iPhone,detail.tmall.com/item.htm?id=558846814250&skuId=3523021005575&user_id=809107100&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4358.00,"[""\n【顺丰速发】Apple/苹果#"","" 8 Plus电信移动联通8p全网通4G手机官方正品"",""8plus\n""]","[""\n中国电信官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=809107100&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384bff),手机,detail.tmall.com/item.htm?id=594140492161&skuId=4120544681034&user_id=2528566607&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,6299.00,"[""Sony/索尼 J9110""]","[""\nSONY"",""官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2528566607&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384c00),iPhone,detail.tmall.com/item.htm?id=578348087375&skuId=3827641229041&user_id=4108177074&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8899.00,"[""\n【送无线充 国行正品】Apple/苹果 "","" xs max手机官网双卡双待官方旗舰国行正品智能游戏全新手机64g128g\n""]","[""\n大唐回浦数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=4108177074&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec7169344ce32384c01),手机,detail.tmall.com/item.htm?id=580952113032&skuId=4076137362320&user_id=1677335387&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2699.00,"[""nubia/努比亚 努比亚 X""]","[""\n努比亚官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1677335387&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec7169344ce32384c02),手机,detail.tmall.com/item.htm?id=584820275270&skuId=4117180038371&user_id=2974285185&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,3999.00,"[""Meitu/美图 MP1801"",""前置三摄，限量高端定制""]","[""\n美图万能小主专卖店\n""]",store.taobao.com/search.htm?user_number_id=2974285185&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
